ID,Name,URL Name,Address 1,Address 2,City,State,Postal Code,Country,Email Address,Phone Number,Contact Name,Description,Facebook URL,Pinterest URL,Instagram URL,Twitter URL,Yelp URL,Move In Special,Open House
186,Hibiscus Center,hibiscus-center, 2950 Tamiami Trail North, ,Naples,Florida,34103,US,kamstutz@solasalons.com,239-471-4066,Kim,"<p>Sola Salon Studios in Naples has the highest quality studios and best prices in town! Studios are available for only $225&nbsp;a week! This is the lowest price in the Naples area. And you still get your first two weeks FREE! Plus, Sola is proud to offer the following move-in specials: free professional custom painting of your studio walls and free liability insurance. Each Sola Salon Studio is independently owned and operated. Sola Salon Studios offers salon professionals the freedom and benefits of salon ownership without all of the risks associated with opening a traditional salon. Join us to experience a level of creative independence and career support you won&#39;t find anywhere else. With Sola Salon Studios you can: - Keep 100% of your profits - Manage your own schedule - Design your own salon studio - Sell the retail products you love - Escape the salon politics and drama - Enjoy private conversations Sola Salon Studios is located on Tamiami Trail, just a few blocks north of Coastland Center Mall in the Hibiscus Center Plaza next to ZAZOU. This location has plenty of free onsite parking. We invite you to join the already established Sola Naples community of onsite stylist/owners and start living the life you love! For more information or to schedule a tour, please call Kim at 239.628.4373 or email at Kamstutz@solasalons.com.
<style type=""text/css"">.ig-b- { display: inline-block; }
.ig-b- img { visibility: hidden; }
.ig-b-:hover { background-position: 0 -60px; } .ig-b-:active { background-position: 0 -120px; }
.ig-b-v-24 { width: 137px; height: 24px; background: url(//badges.instagram.com/static/images/ig-badge-view-sprite-24.png) no-repeat 0 0; }
@media only screen and (-webkit-min-device-pixel-ratio: 2), only screen and (min--moz-device-pixel-ratio: 2), only screen and (-o-min-device-pixel-ratio: 2 / 1), only screen and (min-device-pixel-ratio: 2), only screen and (min-resolution: 192dpi), only screen and (min-resolution: 2dppx) {
.ig-b-v-24 { background-image: url(//badges.instagram.com/static/images/ig-badge-view-sprite-24@2x.png); background-size: 160px 178px; } }
</style>
<a class=""ig-b- ig-b-v-24"" href=""http://instagram.com/sola_salon_studios_naples?ref=badge""><img alt=""Instagram"" src=""//badges.instagram.com/static/images/ig-badge-view-24.png"" /></a></p>
",www.facebook.com/SolaSalonStudiosNaples, , , , , ,"You'll get the lowest prices and best quality in Naples at Sola Salon Studios!  Own your own luxurious boutique salon studio for only $225 a week.  Plus, get your first two weeks FREE!"
185,Park Ridge,park-ridge,27 S. Northwest Highway, ,Park Ridge,Illinois,60068,US,chicagoland@solasalons.com,(773) 830-HAIR (4247), ,"<p>Sola Salon Studios is open in Park Ridge! We are conveniently located in the vibrant Uptown shopping district on Northwest Highway, just steps from the Pickwick Theatre, Metra Station, Whole Foods, and several popular restaurants. We are directly across the street from Starbucks and next door to Five Guys, Panera and Oberweis. With two entrances to access plenty of parking, a private training room and many styles of studios, Sola&#39;s first location in Northwest Chicagoland will fill up fast! Call Rich at 773.830.HAIR (4247) for more details, to schedule a confidential tour of the location, and to reserve your studio.</p>
",http://www.facebook.com/solasalonsparkridge, ,http://www.instagram.com/solachicago,http://www.twitter.com/solaparkridge, ,"Reserve your studio now to receive one week free rent, $400 retail product bonus, custom painting of your studio walls and one year free liability insurance!",Rare Standard Studio Available for Late-January Move-In! Call Rich at (773) 830-4247 for more details.
184,Shoppes at the Village,shoppes-at-the-village,2605 South Oneida Street , ,Green Bay,Wisconsin,54304,US,greenbaysolasalons@gmail.com,(920) 366-7652,Dan,"Welcome to Sola Salons in Green Bay! We are conveniently located in the Beautiful ""Shoppes at the Village"" shopping center. Some of our neighbors include David's Bridal, Cook's Corner, and Hu Hot just to name a few. We have excellent parking and access from both South Oneida Street and Holmgren Way and we would love for you to see our new beautiful location. We have a full range of services and we look forward to seeing you soon!
 
 To set up a confidential tour or for more information please contact Dan @ 920-366-7652 or email at greenbaysolasalons@gmail.com",https://www.facebook.com/pages/Sola-Salon-Studios-Green-Bay/205352672990335, , , , , , 
183,Alliance Town Center,alliance-town-center,9140 North Freeway Ste 300, ,Ft. Worth,Texas,76177,US,freedom@solatx.com,(214) 603.4945,Melissa Roberts,"<p>Sola Salon Studios is located off of I-35 W N and N Tarrant Pkwy. It is located in the Alliance Town Center. Nearby businesses include: Sam Moon, Plato&#39;s Closet, Upscale, Sunstone and Ashley Furniture. It has plenty of parking for salon owners and their guests.</p>

<p>Our Alliance Town Center location features 40 individual salon studios, perfect for hairstylists, estheticians, eyebrow artists and a range of other professionals in the cosmetology industry. Studio sizes range from standard, large and double sizes. They are move-in ready and equipped with shampoo bowls, cabinets and shelving fixtures. Everything you need to open your own salon in no time!</p>

<p>We would love to help you achieve your dream of owning your very own salon! We look forward to answering any questions you may have about Sola, as well as scheduling a tour so that you can experience Sola firsthand!</p>

<p>Interested in available space contact Melissa Roberts 214.603.4945. To make an appointment see the &quot;stylist Directory&quot; to contact the necessary service provider.</p>
",www.learnaboutsola.com, ,@solasalosdfw, , ,$400 Retail Package & 2 Weeks of Free Rent., 
182,Sandy ,sandy,9285 South Village Shop Drive, ,Sandy,Utah,84094,US,tsteele.sola@gmail.com,(801) 901-3576,Tom,"<p>Sola Salons Sandy&nbsp;is the first Sola Salons in the state of Utah. We are thrilled to be in the fabulous Quarry Bend shopping center just across from Cafe&#39; Rio near 9400 South and 1000 East. Other businesses sharing this location are Lowes, Hobby Lobby, Zupa&#39;s, Anytime Fitness, Cardio Barre, and many other exciting shops and restaurants. This location is perfectly located on the east bench and draws customers from a very wide range. Come see us today. You will be amazed at the beauty and quality that is built into every inch of this facility! For more information contact Tom at 801-901-3576 or email him at tsteele.sola@gmail.com</p>
",https://www.facebook.com/solautah, , ,https://twitter.com/solasalons, , , 
181,Preston Village,preston-village-wichita-ks,11414 East Central, ,Wichita,Kansas,67206,US,kmcfarlane@carodevelopment.com,(316)681-0529,Chad,"Located at Central & Greenwich, right across the street from Quick Trip and in the same center as Emporer's. Sola Salons Preston Village is the perfect place to open your own private studio salon. Own your own business and enjoy state of the art equipment. Come be in business for yourself, not by yourself.

Instagram: SolaSalonsWichita",https://www.facebook.com/Sola-Salon-Studios-Wichita-823551204391083/?fref=ts, , , , ,Contact us for move-in specials!, 
180,Hanover Center,hanover-center,1329 Independence Boulevard, ,Wilmington,North Carolina,28403,US,blair@solasalons.com,(703) 930-8175,Blair,"<p>Sola Salons Wilmington is located conveniently in Hanover Center, next to the O2 Fitness Club. Hanover Center is located at the intersection of Oleander Drive/US 76 and Independence Boulevard in the center of midtown Wilmington.&nbsp; Retailers include Harris Teeter, Talbot&rsquo;s, Stein Mart, Office Temptations, Pier One, Books-A-Million, and Chic-fil-A. We are directly across the street from Belk, Dillard&rsquo;s, Starbucks and Panera Bread. There is plenty of parking is available for salon owners and customers.</p>

<p>If you are looking for a stylist, click on the <strong>&quot;Find A Salon Professional&quot;</strong> button, top left. If you are a stylist and are would like to rent a Sola studio, click the <strong>&quot;Rent a Studio&quot; </strong>button, top left. Contact your stylist directly, or check out our many wonderful stylists using the &quot;Find A Salon Professional&quot; button, top left.</p>
",www.facebook.com/SolaSalonsWilmington, ,www.instagram.com/vicsolawilmington/, , , , 
179,Tacoma - 6th Avenue,tacoma-6th-avenue,5401 6th Ave Suite 300, ,Tacoma,Washington,98406,US,jkhara@solasalons.com,(253) 301-9204,Jay,"<p>Sola Salon Studios is now open in Tacoma, WA! We invite you to join the Sola community and experience a level of freedom and support you won&#39;t find anyplace else. We are conveniently located on 6th Ave, just North of Orchard St. in the 6th Ave plaza shopping center near Willamette Dental and Artco Crafts. Each Sola Salon Studio is independently owned and operated. Join the thousands of salon professionals who have escaped the conventional salon and discovered the fulfillment of owning their own salon space. For leasing information or to schedule a confidential tour, please call Jay @ 253-301-9204.</p>
",http://www.facebook.com/SolaTacoma, ,https://www.instagram.com/solatacoma/,https://twitter.com/solatacoma, ,"2 weeks free rent, free $400 retail product, 1 year free professional insurance, free studio painting", 
178,Mechanicsville,mechanicsville,8005 Creighton Parkway, ,Mechanicsville,Virginia,23111,US,info@solasalonsva.com,(804) 412- SOLA (7652),Josh Miller,"<p>Sola Salon Studios is located on Mechanicsville Turnpike (Rt 360) just east of Lowe&#39;s Home Improvement at the intersection at Creighton Parkway.&nbsp;&nbsp;The Creighton Crossing II shopping center features ample parking, lovely storefronts and great shops. Just steps from Riverbound Cafe, Blue Marble Comics, American Family Fitness and more.</p>

<p>Our Mechanicsville location is a bright and airy building with the independent beauty professional in mind. It features 21&nbsp;individual salon studios, perfect for hair stylists, estheticians, eyebrow artists, barbers, nail techs&nbsp;and a range of other professionals in the cosmetology industry. Studio sizes range in size from single, large and double sizes. They are move-in ready and are equipped with shampoo bowls, cabinets and shelving fixtures &mdash; everything you need to open your own salon in no time!</p>

<p>We would love&nbsp;help you achieve your dream of owning your very own salon! We look forward to&nbsp;answering any questions you may have about Sola, as well as scheduling&nbsp;a tour so that you can experience Sola firsthand!&nbsp;</p>
",http://www.facebook.com/SolaSalonsRichmond, , , , ,"$400 Retail Package, 1 Week of Free Rent & Free Custom Painting of Your Studio Walls.", 
177,Carytown,carytown,3224A West Cary Street, ,Richmond,Virginia,23221,US,info@solasalonsva.com,(804) 412- SOLA (7652),Josh Miller,"<p>Known as the Mile of Style, Carytown offers everything you need to Eat, Shop, and Play. Sola Salons is located on the second floor of Carytown Square, above Glass Boat on the corner of Cary Street and Dooley Avenue.&nbsp;There is a large parking lot, a parking deck off Dooley, plus an elevator for your convenience, with&nbsp;plenty of off-street parking for salon owners and their guests.&nbsp;</p>

<p>Our Carytown&nbsp;location is beautifully constructed with the independent beauty professional in mind. It features 31&nbsp;individual salon studios, perfect for hair stylists, estheticians, eyebrow artists, barbers, nail techs&nbsp;and a range of other professionals in the cosmetology industry. Studio sizes range in size from single, large and double sizes. They are move-in ready and are equipped with shampoo bowls, cabinets and shelving fixtures &mdash; everything you need to open your own salon in no time!</p>

<p>We would love&nbsp;help you achieve your dream of owning your very own salon! We look forward to&nbsp;answering any questions you may have about Sola, as well as scheduling&nbsp;a tour so that you can experience Sola firsthand!&nbsp;</p>
",https://www.facebook.com/solacarytown/, , , , ,"$400 Retail Package, 1 Week of Free Rent & Free Custom Painting of Your Studio Walls.", 
176,Greeley - St. Michaels Town Square,st-michaels-town-square,6560 29th Street, ,Greeley,Colorado,80634,US,Mike.solanc@gmail.com,(303) 726-8259 call or text,Mike Ginocchio,"<p>Located at St. Michaels Town Square with Studios Available!! Call, Text or Email for Information and a Confidential Tour</p>
", , , , , , , 
